phrase_id,label,phrase,tokstem,class
25122,0.60417,Director Benoit Jacquot,  director benoit jacquot,3
218067,0.25,unaware that it s the butt of its own joke,  unawar butt joke,1
211634,0.36111,simply by accident,  simpli accid,1
157891,0.40278,down by idiocy,  idioci,2
123035,0.43056000000000005,in its zeal to spread propaganda,  zeal spread propaganda,2
161233,0.5,his career,  career,2
60294,0.81944,wiser,  wiser,4
129520,0.63889,one colorful event,  one color event,3
218885,0.5,watered,  water,2
70676,0.38889,Walter Hill s Undisputed is like a s Warner Bros  B picture,  walter hill undisput like warner bro B pictur,1
230344,0.72222,does have a heart ,  heart,3
220406,0.5,your moviegoing life,  moviego life,2
196375,0.68056,crash em ,  crash em,3
175049,0.26389,the worst in otherwise talented actors,  worst otherwis talent actor,1
175508,0.23611,this oppressively gloomy technohorror clambake,  oppress gloomi technohorror clambak,1
63980,0.5,Angela Gheorghiu,  angela gheorghiu,2
190686,0.76389,a great hook  some clever bits,  great hook clever bit,3
75153,0.47222,ballandchain,  ballandchain,2
89459,0.38889,on the assassination of John F  Kennedy,  assassin john F kennedi,1
121666,0.81944,has a lot to do with the casting of Juliette Binoche as Sand  who brings to the role her pale  dark beauty and characteristic warmth ,  lot cast juliett binoch sand bring role pale dark beauti characterist warmth,4
189678,0.72222,While Holm is terrific as both men and Hjejle quite appealing,  holm terrif men hjejl quit appeal,3
137036,0.61111,this romantic comedy,  romant comedi,3
215125,0.48611000000000004,the movie could have had,  movi could,2
78302,0.20833000000000002,distant you might as well be watching it through a telescope,  distant might well watch telescop,1
209485,0.51389,polite,  polit,2
79257,0.5,even one minute,  even one minut,2
183095,0.59722,Christmas movies,  christma movi,2
178216,0.51389,who enter here,  enter,2
168875,0.31944,pictures whose promising  if rather precious  premise is undercut by amateurish execution,  pictur whose promis rather preciou premis undercut amateurish execut,1
60749,0.38889,re just a couple of cops in Copmovieland  these two,  coupl cop copmovieland two,1
155802,0.13889,by the thin characterizations  nonexistent plot and pretentious visual style,  thin character nonexist plot pretenti visual style,0
112061,0.77778,a great film noir,  great film noir,3
12348,0.34722,to distract you from the ricocheting,  distract ricochet,1
101404,0.5,ll never know,  never know,2
9840,0.34722,problematic,  problemat,1
105085,0.5,Chinese film,  chines film,2
37789,0.77778,that embraces the timehonored truth that the most powerful thing in life is,  embrac timehonor truth power thing life,3
81893,0.5,have made to our shared history,  made share histori,2
66154,0.69444,I found it weirdly appealing,  found weirdli appeal,3
53425,0.75,is both inspiring and pure joy,  inspir pure joy,3
219198,0.52778,where Ms  Shu is an institution,  Ms shu institut,2
230852,0.38889,flat as thinking man,  flat think man,1
61343,0.5,s version of  Nicholas Nickleby ,  version nichola nicklebi,2
31268,0.52778,even the most unknowing viewer,  even unknow viewer,2
144105,0.59722,Behind the Music episode,  behind music episod,2
192846,0.48611000000000004,another is not the same as one battle followed by killer CGI effects,  anoth one battl follow killer cgi effect,2
100513,0.77778,with his effortless performance,  effortless perform,3
224126,0.25,It s a movie that ends with Truckzilla  for cryin  out loud ,  movi end truckzilla cryin loud,1
189126,0.73611,Though Jones and Snipes are enthralling,  though jone snipe enthral,3
134567,0.23611,that sometimes it s difficult to tell who the other actors in the movie are,  sometim difficult tell actor movi,1
48306,0.40278,a rambling examination,  rambl examin,2
36362,0.70833,real people living their lives,  real peopl live live,3
162688,0.19444,is a travesty of the genre and even as spoof takes itself too seriously ,  travesti genr even spoof take serious,0
220091,0.54167,would hope for the best,  would hope best,2
165010,0.47222,like this are selling the old European candor  the old wink of  bold  revelation,  like sell old european candor old wink bold revel,2
225381,0.8333299999999999,Pacino and Williams seem to keep upping the ante on each other  just as their characters do in the film ,  pacino william seem keep up ant charact film,4
164388,0.5,keeping time,  keep time,2
184984,0.30556,Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ,  possibl documentari utterli entranc subject still show virtual understand,1
49177,0.8333299999999999,are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting ,  pit shimmer cinematographi lend set ether beauti asian landscap paint,4
173380,0.38889,the Jewish Nazi,  jewish nazi,1
32336,0.70833,has taken this mothbally stuff and made a rather sturdy  oldfashioned entertainment out of it ,  taken mothbal stuff made rather sturdi oldfashion entertain,3
15737,0.52778,fantasyadventure,  fantasyadventur,2
68159,0.5,Peaks action,  peak action,2
177286,0.5,unwise,  unwis,2
150279,0.18056,This movie is something of an impostor itself  stretching and padding its material in a blur of dead ends and distracting camera work ,  movi someth impostor stretch pad materi blur dead end distract camera work,0
27194,0.72222,What Time Is It There  well worth the time,  time well worth time,3
110373,0.69444,There is a real subject here  and,  real subject,3
30552,0.70833,cute and sometimes sidesplittingly,  cute sometim sidesplittingli,3
116614,0.375,can only assume that the jury who bestowed star Hoffman s brother Gordy with the Waldo Salt Screenwriting award at  s Sundance Festival were honoring an attempt to do something different over actually pulling it off,  assum juri bestow star hoffman brother gordi waldo salt screenwrit award sundanc festiv honor attempt someth differ actual pull,1
223120,0.18056,Despite terrific special effects and funnier gags  Harry Potter and the Chamber of Secrets finds a way to make JK Rowling s marvelous series into a deadly bore ,  despit terrif special effect funnier gag harri potter chamber secret find way make JK rowl marvel seri deadli bore,0
23412,0.5, and it still is ,  still,2
20946,0.81944,intelligent fiction,  intellig fiction,4
24523,0.5,AMradio,  amradio,2
62098,0.72222, more playful tone,  play tone,3
60288,0.5,wireless,  wireless,2
70128,0.77778,There are some movies that hit you from the first scene and you know it s going to be a trip  Igby Goes Down is one of those movies ,  movi hit first scene know go trip igbi goe one movi,3
112371,0.70833,a movie make,  movi make,3
191457,0.58333,a suspenseful horror movie or,  suspens horror movi,2
211483,0.44443999999999995,should be the target of something deeper and more engaging  Oh  and more entertaining  too,  target someth deeper engag Oh entertain,2
141317,0.5,s extreme ,  extrem,2
45137,0.73611,Elegant  mannered and teasing ,  eleg manner teas,3
127811,0.5,nearly ready,  nearli readi,2
60577,0.44443999999999995,you itch,  itch,2
213789,0.40278,that often detract from the athleticism,  often detract athletic,2
80186,0.5,football,  footbal,2
173986,0.5,the five friends,  five friend,2
114200,0.76389,and  because of its heightened  wellshaped dramas  twice as powerful,  heighten wellshap drama twice power,3
137882,0.81944,to surprising highs  sorrowful lows and hidden impulsive niches  gorgeous  passionate  and at times uncommonly moving,  surpris high sorrow low hidden impuls nich gorgeou passion time uncommonli move,4
145804,0.29167,Hey Arnold  The Movie is what happens when you blow up small potatoes to  times their natural size  and it ai nt pretty ,  hey arnold movi happen blow small potato time natur size ai nt pretti,1
54680,0.34722,may not satisfy every moviegoer s appetite,  may satisfi everi moviego appetit,1
180606,0.55556, diverting and modest,  divert modest,2
111336,0.48611000000000004,You can fire a torpedo through some of Clancy s holes  and,  fire torpedo clanci hole,2
102538,0.80556, genuine,  genuin,4
228278,0.51389,about  Chicago  in ,  chicago,2
63989,0.5,Angelina Jolie s,  angelina joli,2
88701,0.20833000000000002,of its rougharoundtheedges  lowbudget constraints,  rougharoundtheedg lowbudget constraint,1
79913,0.58333,filmed partly in Canada,  film partli canada,2
114259,0.51389,and more about that man,  man,2
1637,0.56944,lots,  lot,2
140626,0.5,y apuestas,  apuesta,2
237062,0.5,the minds,  mind,2
179035,0.38889,yet there is something about it that feels incomplete  as if the real story starts just around the corner,  yet someth feel incomplet real stori start around corner,1
93162,0.63889,something of Bubba HoTep s clearly evident quality may end up languishing on a shelf somewhere,  someth bubba hotep clearli evid qualiti may end languish shelf somewher,3
118037,0.51389,delivers one of the saddest action hero performances ever witnessed ,  deliv one saddest action hero perform ever wit,2
123992,0.58333,is dicey screen material that only a genius should touch ,  dicey screen materi geniu touch,2
74569,0.625,as a  very sneaky  butler who excels in the art of impossible disappearingreappearing acts,  sneaki butler excel art imposs disappearingreappear act,3
113276,0.59722,acerbic repartee,  acerb reparte,2
121663,0.79167,has a lot of charm,  lot charm,3
88782,0.5,of neoNazism than a probe into the nature of faith,  neonaz probe natur faith,2
189140,0.38889,Though the film is static,  though film static,1
9239,0.54167,of broadway s the lion king and the film titus,  broadway lion king film titu,2
188627,0.43056000000000005,The screenplay comes across  rather unintentionally  as HipHop ScoobyDoo ,  screenplay come across rather unintent hiphop scoobydoo,2
15465,0.58333,composed,  compos,2
18941,0.8333299999999999,Hu and Liu offer natural  matteroffact performances that glint with sorrow  longing and love ,  Hu liu offer natur matteroffact perform glint sorrow long love,4
149946,0.5,The truth,  truth,2
14030,0.5,Fassbinder,  fassbind,2
176760,0.5,tough guy Vinnie Jones,  tough guy vinni jone,2
170301,0.5,said about the work here of Scottish director Ritchie,  said work scottish director ritchi,2
46389,0.8333299999999999,Oldform moviemaking at its best,  oldform moviemak best,4
97047,0.56944,the wit and revolutionary spirit of these performers and their era,  wit revolutionari spirit perform era,2
83046,0.44443999999999995,in spite of a river of sadness that pours into every frame,  spite river sad pour everi frame,2
88443,0.79167,of beauty  grace and a closet full of skeletons,  beauti grace closet full skeleton,3
185569,0.38889,Kang tacks on three or four more endings,  kang tack three four end,1
79706,0.81944,fascinating study,  fascin studi,4
116611,0.20833000000000002,can not be revived ,  reviv,1
124814,0.73611,it s also one of the smartest,  also one smartest,3
197468,0.54167,dozing,  doze,2
5611,0.22221999999999997,clunkiness,  clunki,1
199900,0.41667,gets way too mushy  and in a relatively short amount of time,  get way mushi rel short amount time,2
222420,0.47222,Arty gay film ,  arti gay film,2
37577,0.63889,taken as a stylish and energetic oneshot  The Queen of the Damned can not be said to suck ,  taken stylish energet oneshot queen damn said suck,3
200533,0.5,has done in the United States,  done unit state,2
122142,0.55556,her beloved genre,  belov genr,2
